InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
571671,22384,LUNCH BAG PINK POLKADOT,4,2011-10-18 13:15:00,1.65,16940.0,United Kingdom
566179,22382,LUNCH BAG SPACEBOY DESIGN ,3,2011-09-09 12:42:00,1.65,,Israel
574043,23199,JUMBO BAG APPLES,5,2011-11-02 13:13:00,2.08,16367.0,United Kingdom
567306,21094,SET/6 RED SPOTTY PAPER PLATES,72,2011-09-19 13:32:00,0.85,12752.0,Norway
558558,84828,JUNGLE POPSICLES ICE LOLLY MOULDS,2,2011-06-30 13:17:00,1.25,17841.0,United Kingdom
552065,22382,LUNCH BAG SPACEBOY DESIGN ,3,2011-05-06 11:20:00,1.65,16729.0,United Kingdom
562913,22431,WATERING CAN BLUE ELEPHANT,6,2011-08-10 13:19:00,1.95,17042.0,United Kingdom
571216,22423,REGENCY CAKESTAND 3 TIER,1,2011-10-14 13:06:00,12.75,16081.0,United Kingdom
539737,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,1,2010-12-21 15:19:00,5.06,,United Kingdom
577507,22971,QUEENS GUARD COFFEE MUG,3,2011-11-20 12:42:00,2.55,14710.0,United Kingdom
538349,21931,JUMBO STORAGE BAG SUKI,1,2010-12-10 14:59:00,4.21,,United Kingdom
575138,21889,WOODEN BOX OF DOMINOES,1,2011-11-08 15:24:00,3.29,,United Kingdom
538201,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,3,2010-12-10 11:12:00,7.95,15723.0,United Kingdom
541596,84988,SET OF 72 PINK HEART PAPER DOILIES,4,2011-01-19 16:18:00,1.45,17602.0,United Kingdom
579400,22988,SOLDIERS EGG CUP ,144,2011-11-29 12:10:00,1.06,17306.0,United Kingdom
546884,21288,STRIPEY CHOCOLATE NESTING BOXES,1,2011-03-17 18:08:00,3.29,,United Kingdom
564510,23350,ROLL WRAP VINTAGE SPOT ,12,2011-08-25 14:42:00,1.25,14194.0,United Kingdom
544064,21363,HOME SMALL WOOD LETTERS,1,2011-02-15 13:50:00,4.95,17114.0,United Kingdom
556954,22398,MAGNETS PACK OF 4 SWALLOWS,12,2011-06-16 08:38:00,1.25,15585.0,United Kingdom
546951,40003,WHITE BAMBOO RIBS LAMPSHADE,12,2011-03-18 11:30:00,1.25,17673.0,United Kingdom
546306,22219,LOVEBIRD HANGING DECORATION WHITE ,8,2011-03-10 16:16:00,1.63,,United Kingdom
575875,DOT,DOTCOM POSTAGE,1,2011-11-11 13:06:00,571.9,,United Kingdom
562560,23298,SPOTTY BUNTING,4,2011-08-05 17:12:00,4.95,14156.0,EIRE
559923,22037,ROBOT BIRTHDAY CARD,2,2011-07-13 16:07:00,0.83,,United Kingdom
546851,21774,DECORATIVE CATS BATHROOM BOTTLE,12,2011-03-17 13:23:00,1.25,12480.0,Germany
561869,85071A,BLUE CHARLIE+LOLA PERSONAL DOORSIGN,2,2011-07-31 11:38:00,0.39,16764.0,United Kingdom
563167,35817P,PINK ACRYLIC JEWEL SNOWFLAKE,12,2011-08-12 12:37:00,0.38,14696.0,United Kingdom
550478,22084,PAPER CHAIN KIT EMPIRE,6,2011-04-18 14:01:00,2.95,15755.0,United Kingdom
557268,21877,HOME SWEET HOME MUG,6,2011-06-19 11:26:00,1.25,13097.0,United Kingdom
564820,23196,VINTAGE LEAF MAGNETIC NOTEPAD,1,2011-08-30 12:16:00,3.29,,United Kingdom
576617,22598,CHRISTMAS MUSICAL ZINC TREE,3,2011-11-15 16:57:00,0.83,,United Kingdom
538149,84884a,ANT WHITE WIRE HEART SPIRAL,1,2010-12-09 16:27:00,8.47,,United Kingdom
556237,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,1,2011-06-09 15:34:00,10.79,,United Kingdom
548894,21090,SET/6 COLLAGE PAPER PLATES,24,2011-04-04 16:01:00,0.83,,United Kingdom
572128,23485,BOTANICAL GARDENS WALL CLOCK ,4,2011-10-21 09:23:00,20.8,15782.0,United Kingdom
560433,20727,LUNCH BAG  BLACK SKULL.,1,2011-07-18 15:49:00,4.13,,United Kingdom
551519,22366,DOORMAT AIRMAIL ,4,2011-05-01 11:50:00,7.95,14304.0,United Kingdom
554163,84192,ASSORTED COLOUR METAL CAT ,3,2011-05-23 11:52:00,1.25,14573.0,United Kingdom
543096,22384,LUNCH BAG PINK POLKADOT,1,2011-02-03 11:39:00,1.65,14044.0,United Kingdom
580635,22452,MEASURING TAPE BABUSHKA PINK,1,2011-12-05 12:30:00,2.95,14649.0,United Kingdom
570404,22745,POPPY'S PLAYHOUSE BEDROOM ,1,2011-10-10 12:50:00,2.1,16395.0,United Kingdom
548156,82483,WOOD 2 DRAWER CABINET WHITE FINISH,2,2011-03-29 13:22:00,6.95,14871.0,United Kingdom
539502,22970,LONDON BUS COFFEE MUG,6,2010-12-20 11:14:00,2.55,14099.0,United Kingdom
571061,21327,SKULLS WRITING SET ,1,2011-10-13 14:33:00,2.46,,United Kingdom
542713,21068,VINTAGE BILLBOARD LOVE/HATE MUG,12,2011-01-31 13:27:00,1.25,12668.0,Germany
577358,84559A,3D SHEET OF DOG STICKERS,1,2011-11-18 15:59:00,1.63,,United Kingdom
542788,22856,ASSORTED EASTER DECORATIONS  BELLS,12,2011-02-01 10:37:00,1.25,16570.0,United Kingdom
553393,85123A,WHITE HANGING HEART T-LIGHT HOLDER,14,2011-05-16 16:46:00,2.95,,United Kingdom
581238,22795,SWEETHEART RECIPE BOOK STAND,1,2011-12-08 10:53:00,13.29,,United Kingdom
550318,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,48,2011-04-17 12:25:00,0.29,16085.0,United Kingdom
553556,22250,DECORATION  BUTTERFLY  MAGIC GARDEN,3,2011-05-17 16:48:00,0.85,17530.0,United Kingdom
C546997,22402,MAGNETS PACK OF 4 VINTAGE COLLAGE,-6,2011-03-18 13:32:00,1.25,12748.0,United Kingdom
568706,22624,IVORY KITCHEN SCALES,2,2011-09-28 15:32:00,8.5,14911.0,EIRE
544928,21481,FAWN BLUE HOT WATER BOTTLE,1,2011-02-24 18:07:00,5.79,,United Kingdom
579116,23552,BICYCLE PUNCTURE REPAIR KIT ,3,2011-11-28 11:54:00,2.08,17346.0,United Kingdom
566952,23318,BOX OF 6 MINI VINTAGE CRACKERS,1,2011-09-15 16:37:00,4.96,,United Kingdom
559202,84596F,SMALL MARSHMALLOWS PINK BOWL,16,2011-07-07 10:40:00,0.42,13583.0,United Kingdom
554826,22848,BREAD BIN DINER STYLE PINK,1,2011-05-26 14:53:00,16.95,12493.0,France
559549,84949,SILVER HANGING T-LIGHT HOLDER,1,2011-07-10 15:25:00,1.65,13230.0,United Kingdom
576249,22752,SET 7 BABUSHKA NESTING BOXES,1,2011-11-14 13:47:00,8.5,17811.0,United Kingdom
553057,20731,POSY CANDY BAG,35,2011-05-13 10:41:00,1.25,16161.0,United Kingdom
570129,22726,ALARM CLOCK BAKELIKE GREEN,4,2011-10-07 13:34:00,3.75,12885.0,United Kingdom
540821,22259,FELT FARM ANIMAL HEN,1,2011-01-11 13:16:00,0.85,,United Kingdom
554441,47590A,BLUE HAPPY BIRTHDAY BUNTING,3,2011-05-24 12:22:00,5.45,13213.0,United Kingdom
558116,20711,JUMBO BAG TOYS ,3,2011-06-27 09:11:00,4.13,,United Kingdom
547938,21851,LILAC DIAMANTE PEN IN GIFT BOX,3,2011-03-28 14:33:00,4.95,13901.0,United Kingdom
575846,22924,FRIDGE MAGNETS LA VIE EN ROSE,6,2011-11-11 12:07:00,0.85,17364.0,United Kingdom
545303,22709,WRAP WEDDING DAY,25,2011-03-01 12:48:00,0.42,15319.0,United Kingdom
557497,85099B,JUMBO BAG RED RETROSPOT,1,2011-06-20 15:20:00,4.13,,United Kingdom
557888,23012,GLASS APOTHECARY BOTTLE PERFUME,1,2011-06-23 13:51:00,3.95,14656.0,United Kingdom
578544,23229,VINTAGE DONKEY TAIL GAME ,6,2011-11-24 15:01:00,3.75,17096.0,United Kingdom
553129,21588,RETROSPOT GIANT TUBE MATCHES,2,2011-05-13 12:34:00,2.55,17765.0,United Kingdom
572549,20974,12 PENCILS SMALL TUBE SKULL,1,2011-10-24 17:03:00,1.25,,United Kingdom
577297,22587,FELTCRAFT HAIRBAND RED AND BLUE,4,2011-11-18 12:48:00,0.85,14593.0,United Kingdom
579440,22922,FRIDGE MAGNETS US DINER ASSORTED,12,2011-11-29 13:32:00,0.85,14388.0,United Kingdom
566290,22432,WATERING CAN PINK BUNNY,1,2011-09-11 15:24:00,1.95,14456.0,United Kingdom
547420,21714,CITRONELLA CANDLE GARDEN POT,12,2011-03-23 10:43:00,1.25,15449.0,United Kingdom
578827,23439,HAND WARMER RED LOVE HEART,2,2011-11-25 14:25:00,4.13,,United Kingdom
539450,22193,RED DINER WALL CLOCK,2,2010-12-17 16:53:00,8.5,15570.0,United Kingdom
579499,23331,DECORATIVE WICKER HEART SMALL,48,2011-11-29 15:59:00,0.63,17682.0,United Kingdom
542000,21033,JUMBO BAG CHARLIE AND LOLA TOYS,10,2011-01-25 10:49:00,2.95,14257.0,United Kingdom
543451,22722,SET OF 6 SPICE TINS PANTRY DESIGN,1,2011-02-08 12:13:00,8.29,,United Kingdom
537153,22489,PACK OF 12 TRADITIONAL CRAYONS,10,2010-12-05 13:03:00,0.42,16718.0,United Kingdom
553858,22721,SET OF 3 CAKE TINS SKETCHBOOK,2,2011-05-19 13:35:00,4.95,,United Kingdom
568703,20869,GOLD FABRIC MIRROR,20,2011-09-28 15:21:00,0.39,12748.0,United Kingdom
553151,82484,WOOD BLACK BOARD ANT WHITE FINISH,4,2011-05-13 14:53:00,7.95,13089.0,United Kingdom
556494,23100,SILVER BELLS TABLE DECORATION,8,2011-06-12 14:57:00,1.25,17802.0,United Kingdom
571270,23542,WALL ART 70'S ALPHABET ,1,2011-10-16 12:09:00,8.25,12940.0,United Kingdom
570197,23337,EGG FRYING PAN MINT ,1,2011-10-07 15:45:00,2.08,13755.0,United Kingdom
561332,48188,DOORMAT WELCOME PUPPIES,2,2011-07-26 14:25:00,7.95,13492.0,Switzerland
541219,22550,HOLIDAY FUN LUDO,1,2011-01-14 14:06:00,7.46,,United Kingdom
566060,22784,LANTERN CREAM GAZEBO ,2,2011-09-08 15:27:00,10.79,,United Kingdom
547419,71459,HANGING JAM JAR T-LIGHT HOLDER,144,2011-03-23 10:27:00,0.72,15061.0,United Kingdom
572921,23148,MINIATURE ANTIQUE ROSE HOOK IVORY,4,2011-10-26 16:57:00,0.83,15993.0,United Kingdom
537434,22474,SPACEBOY TV DINNER TRAY,1,2010-12-06 16:57:00,11.02,,United Kingdom
565726,23313,VINTAGE CHRISTMAS BUNTING,10,2011-09-06 11:58:00,4.95,14360.0,United Kingdom
543040,22559,SEASIDE FLYING DISC,3,2011-02-02 17:06:00,1.25,17337.0,United Kingdom
551982,20717,STRAWBERRY SHOPPER BAG,3,2011-05-05 13:56:00,1.25,15023.0,United Kingdom
571323,20719,WOODLAND CHARLOTTE BAG,10,2011-10-17 11:07:00,0.85,13534.0,United Kingdom
580880,21931,JUMBO STORAGE BAG SUKI,10,2011-12-06 12:19:00,2.08,14121.0,United Kingdom
539437,22314,OFFICE MUG WARMER CHOC+BLUE,1,2010-12-17 14:54:00,5.91,,United Kingdom
536747,85049G,CHOCOLATE BOX RIBBONS ,3,2010-12-02 13:44:00,1.25,17802.0,United Kingdom
580916,84661B,BLACK SQUARE TABLE CLOCK,1,2011-12-06 13:45:00,0.79,13685.0,United Kingdom
547918,22894,TABLECLOTH RED APPLES DESIGN ,2,2011-03-28 12:49:00,9.95,15249.0,United Kingdom
563428,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,8,2011-08-16 11:44:00,2.95,13159.0,United Kingdom
550471,22494,EMERGENCY FIRST AID TIN ,1,2011-04-18 13:52:00,2.46,,United Kingdom
580054,84006,MAGIC TREE -PAPER FLOWERS,3,2011-12-01 13:08:00,0.85,18122.0,United Kingdom
C576324,22141,CHRISTMAS CRAFT TREE TOP ANGEL,-1,2011-11-14 15:10:00,2.1,16161.0,United Kingdom
578065,22670,FRENCH WC SIGN BLUE METAL,2,2011-11-22 15:41:00,2.46,,United Kingdom
554348,22722,SET OF 6 SPICE TINS PANTRY DESIGN,4,2011-05-24 08:49:00,3.95,13523.0,United Kingdom
545054,21442,GREEN BIRDHOUSE DECORATION,2,2011-02-27 12:41:00,0.85,14472.0,United Kingdom
556102,85132C,CHARLIE AND LOLA FIGURES TINS,12,2011-06-08 16:15:00,1.95,13115.0,United Kingdom
550515,22087,PAPER BUNTING WHITE LACE,2,2011-04-18 17:29:00,2.95,14502.0,United Kingdom
544795,84968D,SET OF 16 VINTAGE RED CUTLERY,1,2011-02-23 13:21:00,12.75,15858.0,United Kingdom
539437,21385,IVORY HANGING DECORATION  HEART,1,2010-12-17 14:54:00,1.66,,United Kingdom
543369,22417,PACK OF 60 SPACEBOY CAKE CASES,4,2011-02-07 14:49:00,0.55,16255.0,United Kingdom
581467,22621,TRADITIONAL KNITTING NANCY,4,2011-12-08 19:24:00,1.65,13077.0,United Kingdom
564835,18094C,WHITE AND BLUE CERAMIC OIL BURNER,2,2011-08-30 12:31:00,2.46,,United Kingdom
552660,22386,JUMBO BAG PINK POLKADOT,4,2011-05-10 15:03:00,4.13,,United Kingdom
568314,72801D,4 SKY BLUE DINNER CANDLES,3,2011-09-26 12:58:00,1.25,14387.0,United Kingdom
557795,21932,SCANDINAVIAN PAISLEY PICNIC BAG,50,2011-06-23 09:14:00,1.65,13881.0,United Kingdom
543828,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,2011-02-14 09:45:00,2.95,14156.0,EIRE
574298,22297,HEART IVORY TRELLIS SMALL,4,2011-11-03 15:56:00,2.46,,United Kingdom
547651,22287,"DECORATION , WOBBLY CHICKEN, METAL ",1,2011-03-24 12:11:00,1.65,16904.0,United Kingdom
540475,21380,WOODEN HAPPY BIRTHDAY GARLAND,1,2011-01-07 14:43:00,2.95,15311.0,United Kingdom
562444,23199,JUMBO BAG APPLES,2,2011-08-04 18:44:00,2.08,14713.0,United Kingdom
570288,22633,HAND WARMER UNION JACK,2,2011-10-10 11:47:00,2.1,16960.0,United Kingdom
571219,22766,PHOTO FRAME CORNICE,8,2011-10-14 13:35:00,2.95,15601.0,United Kingdom
561025,22384,LUNCH BAG PINK POLKADOT,1,2011-07-24 10:37:00,1.65,16241.0,United Kingdom
548714,15044B,BLUE PAPER PARASOL ,1,2011-04-03 15:07:00,2.95,17337.0,United Kingdom
548992,23010,CIRCUS PARADE BABY GIFT SET,6,2011-04-05 13:52:00,14.95,13089.0,United Kingdom
556483,22621,TRADITIONAL KNITTING NANCY,2,2011-06-12 13:12:00,1.65,14823.0,United Kingdom
552563,21716,BOYS VINTAGE TIN SEASIDE BUCKET,32,2011-05-10 11:54:00,2.1,17597.0,United Kingdom
571192,22865,HAND WARMER OWL DESIGN,12,2011-10-14 11:55:00,2.1,13050.0,United Kingdom
575875,23228,FILIGREE HEART BIRD WHITE ,1,2011-11-11 13:06:00,2.46,,United Kingdom
542344,22422,TOOTHPASTE TUBE PEN,1,2011-01-27 11:30:00,1.25,,United Kingdom
555746,20750,RED RETROSPOT MINI CASES,2,2011-06-07 10:55:00,7.95,14606.0,United Kingdom
560571,21078,SET/20 STRAWBERRY PAPER NAPKINS ,12,2011-07-19 14:29:00,0.85,17735.0,United Kingdom
537666,85053,FRENCH ENAMEL CANDLEHOLDER,2,2010-12-07 18:36:00,4.21,,United Kingdom
561195,84596G,SMALL CHOCOLATES PINK BOWL,16,2011-07-25 13:57:00,0.42,14796.0,United Kingdom
580137,22920,HERB MARKER BASIL,1,2011-12-01 19:54:00,0.65,17566.0,United Kingdom
569469,22417,PACK OF 60 SPACEBOY CAKE CASES,2,2011-10-04 12:22:00,0.55,16360.0,United Kingdom
537622,79144B,PAINTED LIGHTBULB STAR+ MOON,2,2010-12-07 14:30:00,0.42,13173.0,United Kingdom
570187,22988,SOLDIERS EGG CUP ,2,2011-10-07 15:09:00,2.46,,United Kingdom
580311,22952,60 CAKE CASES VINTAGE CHRISTMAS,24,2011-12-02 14:48:00,0.55,18245.0,United Kingdom
558068,22798,ANTIQUE GLASS DRESSING TABLE POT,1,2011-06-24 15:51:00,5.79,,United Kingdom
554598,85183A,CHARLIE & LOLA WASTEPAPER BIN BLUE,4,2011-05-25 11:12:00,1.25,13263.0,United Kingdom
559499,22423,REGENCY CAKESTAND 3 TIER,13,2011-07-08 14:22:00,24.96,,United Kingdom
548188,22892,SET OF SALT AND PEPPER TOADSTOOLS,2,2011-03-29 15:12:00,1.25,13263.0,United Kingdom
579792,23084,RABBIT NIGHT LIGHT,24,2011-11-30 15:43:00,1.79,12714.0,France
562370,22555,PLASTERS IN TIN STRONGMAN,12,2011-08-04 14:20:00,1.65,12626.0,Germany
566949,22574,HEART WOODEN CHRISTMAS DECORATION,1,2011-09-15 16:32:00,1.63,,United Kingdom
547788,21523,DOORMAT FANCY FONT HOME SWEET HOME,1,2011-03-25 12:00:00,15.79,,United Kingdom
544463,22250,DECORATION  BUTTERFLY  MAGIC GARDEN,1,2011-02-20 14:31:00,0.85,12988.0,United Kingdom
537640,22147,FELTCRAFT BUTTERFLY HEARTS,6,2010-12-07 15:31:00,4.21,,United Kingdom
555201,21967,PACK OF 12 SKULL TISSUES,24,2011-06-01 12:10:00,0.29,16969.0,United Kingdom
538666,22585,PACK OF 6 BIRDY GIFT TAGS,2,2010-12-13 15:57:00,1.25,,United Kingdom
575740,21811,HANGING HEART WITH BELL,48,2011-11-11 09:25:00,0.39,18130.0,United Kingdom
559441,22551,PLASTERS IN TIN SPACEBOY,24,2011-07-08 12:22:00,1.65,12583.0,France
551774,22333,RETROSPOT PARTY BAG + STICKER SET,1,2011-05-04 11:12:00,1.65,14606.0,United Kingdom
544465,22624,IVORY KITCHEN SCALES,1,2011-02-20 15:06:00,8.5,13168.0,United Kingdom
577029,23267,SET OF 4 SANTA PLACE SETTINGS,12,2011-11-17 12:59:00,1.25,15563.0,United Kingdom
564181,22263,FELT EGG COSY LADYBIRD ,12,2011-08-23 14:53:00,0.85,13862.0,United Kingdom
574866,21866,UNION JACK FLAG LUGGAGE TAG,10,2011-11-07 12:34:00,1.25,12748.0,United Kingdom
540977,90014A,SILVER/MOP ORBIT NECKLACE,1,2011-01-12 15:01:00,10.62,,United Kingdom
560090,22277,COSMETIC BAG VINTAGE ROSE PAISLEY,2,2011-07-14 16:46:00,1.63,,United Kingdom
556089,22195,LARGE HEART MEASURING SPOONS,1,2011-06-08 15:25:00,3.29,,United Kingdom
580776,21754,HOME BUILDING BLOCK WORD,2,2011-12-06 11:05:00,6.25,14562.0,United Kingdom
566949,84947,ANTIQUE SILVER TEA GLASS ENGRAVED,10,2011-09-15 16:32:00,2.46,,United Kingdom
549842,85014B,RED RETROSPOT UMBRELLA,3,2011-04-12 13:55:00,5.95,14738.0,United Kingdom
564170,47566,PARTY BUNTING,4,2011-08-23 13:59:00,4.95,17696.0,United Kingdom
541845,21989,PACK OF 20 SKULL PAPER NAPKINS,1,2011-01-23 12:41:00,0.85,15167.0,United Kingdom
576212,23436,VINTAGE CHRISTMAS GIFT BAG LARGE ,10,2011-11-14 12:45:00,1.25,18082.0,United Kingdom
561197,22099,CARAVAN SQUARE TISSUE BOX,4,2011-07-25 14:35:00,0.39,16364.0,United Kingdom
577058,23202,JUMBO BAG VINTAGE LEAF,3,2011-11-17 14:29:00,2.08,18122.0,United Kingdom
545468,16161P,WRAP ENGLISH ROSE ,25,2011-03-03 09:41:00,0.42,16571.0,United Kingdom
550163,22991,GIRAFFE WOODEN RULER,12,2011-04-14 16:26:00,1.95,14154.0,United Kingdom
546005,22859,EASTER TIN BUNNY BOUQUET,6,2011-03-08 15:17:00,1.65,14426.0,United Kingdom
549552,22354,RETROSPOT PADDED SEAT CUSHION,4,2011-04-10 11:58:00,3.75,13508.0,United Kingdom
562114,23084,RABBIT NIGHT LIGHT,1,2011-08-02 16:14:00,4.13,,United Kingdom
568701,22797,CHEST OF DRAWERS GINGHAM HEART ,1,2011-09-28 15:07:00,16.95,13924.0,United Kingdom
546392,21918,SET 12 KIDS COLOUR  CHALK STICKS,1,2011-03-11 14:15:00,0.42,14587.0,United Kingdom
540352,22208,WOOD STAMP SET THANK YOU,3,2011-01-06 14:27:00,1.66,,United Kingdom
562717,47566,PARTY BUNTING,2,2011-08-08 15:42:00,10.79,,United Kingdom
575516,22782,SET 3 WICKER STORAGE BASKETS ,1,2011-11-10 10:45:00,24.95,17340.0,United Kingdom
555278,22229,BUNNY WOODEN PAINTED WITH FLOWER ,1,2011-06-01 17:33:00,1.63,,United Kingdom
563161,20725,LUNCH BAG RED RETROSPOT,10,2011-08-12 12:15:00,1.65,14790.0,United Kingdom
565350,21394,RED POLKADOT BEAKER ,24,2011-09-02 14:42:00,0.39,14178.0,United Kingdom
547413,84946,ANTIQUE SILVER TEA GLASS ETCHED,12,2011-03-23 09:43:00,1.25,13475.0,United Kingdom
550278,22079,RIBBON REEL HEARTS DESIGN ,3,2011-04-15 13:15:00,2.46,,United Kingdom
580298,90030B,RED KUKUI COCONUT SEED NECKLACE,6,2011-12-02 13:54:00,1.0,17086.0,United Kingdom
580819,22742,MAKE YOUR OWN PLAYTIME CARD KIT,12,2011-12-06 11:30:00,0.79,15318.0,United Kingdom
581147,23208,LUNCH BAG VINTAGE LEAF DESIGN,5,2011-12-07 14:01:00,1.65,16426.0,United Kingdom
564837,21447,12 IVORY ROSE PEG PLACE SETTINGS,6,2011-08-30 12:40:00,2.46,,United Kingdom
543467,17084N,FAIRY DREAMS INCENSE ,1,2011-02-08 14:35:00,0.42,,United Kingdom
548401,22692,DOORMAT WELCOME TO OUR HOME,2,2011-03-31 09:07:00,7.95,14479.0,United Kingdom
562378,21811,HANGING HEART WITH BELL,48,2011-08-04 15:07:00,1.25,15046.0,United Kingdom
547389,21613,S/12 VANILLA  BOTANICAL T-LIGHTS,2,2011-03-22 16:08:00,2.95,16721.0,United Kingdom
569374,22815,CARD PSYCHEDELIC APPLES,4,2011-10-03 16:14:00,0.42,,United Kingdom
575167,23058,CHRISTMAS HANGING SNOWFLAKE,12,2011-11-08 17:09:00,0.79,15153.0,United Kingdom
580808,23296,SET OF 6 TEA TIME BAKING CASES,8,2011-12-06 11:24:00,1.25,16133.0,United Kingdom
581001,22726,ALARM CLOCK BAKELIKE GREEN,24,2011-12-07 08:07:00,3.75,12583.0,France
560926,20733,GOLD MINI TAPE MEASURE ,1,2011-07-22 09:20:00,0.83,,United Kingdom
549667,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-04-11 12:20:00,2.95,14911.0,EIRE
577331,23263,SET OF 3 WOODEN HEART DECORATIONS,2,2011-11-18 14:23:00,1.25,14667.0,United Kingdom
545697,22497,SET OF 2 TINS VINTAGE BATHROOM ,1,2011-03-06 14:38:00,4.25,14504.0,United Kingdom
560650,22212,FOUR HOOK  WHITE LOVEBIRDS,2,2011-07-20 11:38:00,2.1,15529.0,United Kingdom
C577398,84978,HANGING HEART JAR T-LIGHT HOLDER,-7,2011-11-18 17:15:00,1.25,16839.0,United Kingdom
579787,22668,PINK BABY BUNTING,1,2011-11-30 15:33:00,5.79,,United Kingdom
569700,22295,HEART FILIGREE DOVE LARGE,1,2011-10-05 15:56:00,3.29,,United Kingdom
C569655,23309,SET OF 60 I LOVE LONDON CAKE CASES ,-1,2011-10-05 12:58:00,0.55,14534.0,United Kingdom
546831,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,192,2011-03-17 12:15:00,0.72,13199.0,United Kingdom
559816,21801,CHRISTMAS TREE DECORATION WITH BELL,1,2011-07-12 16:11:00,0.42,,United Kingdom
544460,22219,LOVEBIRD HANGING DECORATION WHITE ,5,2011-02-20 14:01:00,0.85,16931.0,United Kingdom
538566,21485,RETROSPOT HEART HOT WATER BOTTLE,2,2010-12-13 11:21:00,11.02,,United Kingdom
544295,21174,POTTERING IN THE SHED METAL SIGN,12,2011-02-17 12:43:00,1.85,14298.0,United Kingdom
576617,22669,RED BABY BUNTING ,1,2011-11-15 16:57:00,5.79,,United Kingdom
578420,22835,HOT WATER BOTTLE I AM SO POORLY,2,2011-11-24 11:57:00,4.95,16326.0,United Kingdom
573420,21166,COOK WITH WINE METAL SIGN ,12,2011-10-31 09:48:00,2.08,18223.0,United Kingdom
576837,22594,CHRISTMAS GINGHAM TREE,1,2011-11-16 15:16:00,1.63,,United Kingdom
566234,72817,SET OF 2 CHRISTMAS DECOUPAGE CANDLE,12,2011-09-11 11:08:00,1.25,15035.0,United Kingdom
555638,23106,ZINC HEARTS PLANT POT HOLDER,8,2011-06-06 12:51:00,2.89,15150.0,United Kingdom
570088,22619,SET OF 6 SOLDIER SKITTLES,2,2011-10-07 11:32:00,3.75,16764.0,United Kingdom
577782,23205,CHARLOTTE BAG VINTAGE ALPHABET ,2,2011-11-21 16:17:00,0.85,16549.0,United Kingdom
540019,22904,CALENDAR PAPER CUT DESIGN,6,2011-01-04 12:18:00,2.95,12957.0,United Kingdom
536587,22531,MAGIC DRAWING SLATE CIRCUS PARADE  ,24,2010-12-01 16:33:00,0.42,14142.0,United Kingdom
545004,22961,JAM MAKING SET PRINTED,12,2011-02-25 12:48:00,1.45,13753.0,United Kingdom
581412,22633,HAND WARMER UNION JACK,4,2011-12-08 14:38:00,2.1,14415.0,United Kingdom
574882,15056BL,EDWARDIAN PARASOL BLACK,2,2011-11-07 13:45:00,5.95,13599.0,United Kingdom
579843,84879,ASSORTED COLOUR BIRD ORNAMENT,48,2011-11-30 16:21:00,1.69,12921.0,United Kingdom
542527,22558,CLOTHES PEGS RETROSPOT PACK 24 ,12,2011-01-28 12:48:00,1.49,17188.0,United Kingdom
563912,22382,LUNCH BAG SPACEBOY DESIGN ,10,2011-08-21 12:58:00,1.65,17675.0,United Kingdom
568593,85099B,JUMBO BAG RED RETROSPOT,10,2011-09-28 10:54:00,2.08,13988.0,United Kingdom
580527,22055,MINI CAKE STAND  HANGING STRAWBERY,1,2011-12-04 15:19:00,0.39,13736.0,United Kingdom
542895,21908,CHOCOLATE THIS WAY METAL SIGN,1,2011-02-01 13:47:00,2.1,14549.0,United Kingdom
543399,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,2,2011-02-08 11:07:00,3.29,,United Kingdom
579471,22278,OVERNIGHT BAG VINTAGE ROSE PAISLEY,1,2011-11-29 15:08:00,10.79,,United Kingdom
546944,22301,COFFEE MUG CAT + BIRD DESIGN,6,2011-03-18 11:13:00,2.55,14701.0,United Kingdom
563714,21394,RED POLKADOT BEAKER ,48,2011-08-18 15:51:00,0.39,14565.0,United Kingdom
567959,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,20,2011-09-23 09:13:00,2.08,12516.0,Germany
543467,15036,ASSORTED COLOURS SILK FAN,1,2011-02-08 14:35:00,1.63,,United Kingdom
553395,15058C,wet/rusty,-30,2011-05-16 16:47:00,0.0,,United Kingdom
562392,21976,PACK OF 60 MUSHROOM CAKE CASES,24,2011-08-04 16:07:00,0.55,15205.0,United Kingdom
544293,21930,JUMBO STORAGE BAG SKULLS,1,2011-02-17 12:42:00,1.95,17954.0,United Kingdom
577485,23167,SMALL CERAMIC TOP STORAGE JAR ,8,2011-11-20 11:56:00,0.83,16360.0,United Kingdom
548636,21507,"ELEPHANT, BIRTHDAY CARD, ",12,2011-04-01 12:29:00,0.42,15601.0,United Kingdom
544468,48187,DOORMAT NEW ENGLAND,10,2011-02-21 08:33:00,6.75,,EIRE
543802,22464,HANGING METAL HEART LANTERN,1,2011-02-13 12:03:00,1.65,13742.0,United Kingdom
